source,tibschol_refs,zotero_refs,xml_id,status,location,xml_content
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012025-03-2011-47-47,reviewed,30b5 - 30b6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:5593"" n=""30b5""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex45012025-03-2011-47-47"" status=""reviewed"">
        <app><rdg wit=""inst:4770""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4593"">lo tsha ba</rs> ni don dang 'thun par 'dzin pa de yin no || zhe na |</rdg><rdg wit=""inst:5593"">des na <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4593"">gcung lo tsha ba</rs> ni don dang mthun par 'dzin pa de yin no zhe na |</rdg></app>
        
         zla ba 2 'dzin gyi shes pa chos can | don dang mthun par 'dzin pa tsam zhig yin par thal | <lb edRef=""inst:4770"" n=""35a8""/> shes bya'i don dang mthun par 'dzin pa'i phyir <app><rdg wit=""inst:4770"">ro</rdg><rdg wit=""inst:5593"">te</rdg></app> ||
zla ba 2 <lb edRef=""inst:5593"" n=""30b6""/> <app><rdg wit=""inst:4770"">'dzin kyi</rdg><rdg wit=""inst:5593"">kyi</rdg></app> rnam pa shes bya yin zhing der 'dzin pa'i phyir ro || </seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0112-49-31,unreviewed,31a3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0112-49-31"" type=""excerpt"" status=""unreviewed"">
            2 pa ltar na rjes dpag * rtog baral du thal | rtog <lb edRef=""inst:5593"" n=""31a3""/> pa'i ldog pa ma yin pa'i phyiro zhe na |
            'di'i len du <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3831"">chos kyi seng ge</rs> na re rang yul la ltos te rtog pa'i rdzas dang bral ba de yin zer ro || </seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0115-56-24,unreviewed,35b7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:4770"" n=""35b7""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0115-56-24"" type=""excerpt"" status=""unreviewed"">
            <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3839"">brtson 'grus seng ge </rs>rtog par mtshon pa'i mtshan gzhi ma yin pa de yin no zer |</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0211-57-56,unreviewed,43a1 - 43a2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:4770"" n=""43a1""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0211-57-56"" type=""excerpt"" status=""unreviewed"">
            <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4593"">kha <abbr>cig</abbr></rs> mthun phyogs mi mthun phyogs kyi tshyad <lb edRef=""inst:4770"" n=""43a2""/>  ni bsgrub bya chon dang bsgrub bya'i chos kyi spyis don mthun pa dang mi mthun pa de yin no zhe na |</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0115-56-43,unreviewed,46b3 - 46b4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:4770"" n=""46b3""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0115-56-43"" type=""excerpt"" status=""unreviewed"">
            dang po ni <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3839"">brtson 'grus seng ge</rs> na re rtags chos can gyi phyogs 1 la grub kyang phyogs 1 la ma grub pa ni sgra la <lb edRef=""inst:4770"" n=""46b4""/> rtsol byung khyab byed du yod pas mi rtag pa khyab byed du yod par bsgrub pa lta bu'am | sgra la rtsol byung rten rtsam du yod pas mi rtag pa khyab byed du yod par bsgrub pa lta bu'o || zhes zer ro ||</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0211-59-11,unreviewed,46b7 - 46b8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0211-59-11"" type=""excerpt"" status=""unreviewed"">
            tshogs pa rtags su bkod pa'i tshe ya rgyal 1 chos can la brten yang ya gyal 1 chos can la mi rten na phyogs chos ma grub pas khyab pa yin ste | ya gyal khegs pas tshogs pa khegs pa'i phyir | tshogs pa chos can du bzhag pa'i tshe | rtags chos can gyi phyogs 1 la ma grub kyang rtags chos can gyi phyogs 1 la grub na <lb edRef=""inst:4770"" n=""46b7""/> phyogs chos grub pas grub pa yin te | <?oxy_comment_start comment=""[bold face in source document]""?>rigs kyi bye brag<?oxy_comment_end?> snang pa dang stong pa'i tshogs don chos can bsgrub pa'i tha snyad du byar rung ste | bsgrub chos ma dor ba yin pa'i phyir zhes rtags su bkod pa'i tshe | bsgrub chos ma dor ba de stong nyid la ma grub kyang snang pa la grub pas snang stong tshogs pa la brten pa'i phyogs chos grub pa bzhin no ||<lb edRef=""inst:4770"" n=""46b8""/> spyi rtags su bkod pa'i tshe bye brag cig chos can la ma grub kyang bye brag 1 chos can la grub na phyogs chos grub pas khyab pa yin ste | rigs kyi bye brag grub pas spyi 'grub pa'i phyir | spyi chos can du bzhag pa'i tshe chos can gyi bye brag 1 la rtags grub kyang chos can gyi bye brag 1 'ang rtags ma grub na phyogs chos ma grub pas khyab pa yin no || zhes <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3831"">chos 46b9 kyi seng ge </rs>smra'o ||</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0112-49-51,unreviewed,46a1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:5593"" n=""46a1""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0112-49-51"" type=""excerpt"" status=""unreviewed"">
            <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3831"">chos kyi seng ge</rs> na re rtags kyi tshyad phyoos dang ldog pa'i khyab pa 2 yin zhing rjes 'gro yod kyang rtags kyi tshyad ma yin no zer ro ||</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0116-22-19,unreviewed,54a9 - 54b1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:4770"" n=""54a9""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0116-22-19"" type=""excerpt"" status=""unreviewed"">
            khas blangs brjod pa ni | <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4593"">kun gyi bshes gnyen</rs> na re | go byed rtags kyi 'brel pa don la med de | spyi 'brel don la med pa'i phyir te | spyi don la med pa'i phyir dang | chos 1 la <lb edRef=""inst:4770"" n=""54b1""/> 'brel pa mi 'thad cing 'brel pa po 'brel yul gyi chos 2 tshogs pa mi srid pa'i phyir ro ||</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex450120240625352,unreviewed,54b1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:4770"" n=""54b1""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex450120240625352"" status=""unreviewed""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3775"">'brel pa brtags pa</rs> las | <quote source=""db:3775"" n=""v. 1"">de phyir dngos po thams cad kyi || 'brel pa yang dag <abbr>nyid du</abbr> med</quote> ces so || des na 48b5 'brel pa don la med pas bsgrub bya'i chos dang rtags kyang don la med ces grag go ||</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0112-50-09,unreviewed,63a6 - 63a7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:5593"" n=""63a6""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0112-50-09"" type=""excerpt"" status=""unreviewed"">
            dang po ni <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3831"">chos kyi seng ge</rs> na re thal 'gyur rang rgyud la mi 'khrul <lb edRef=""inst:5593"" n=""63a7""/> ba yin te | de ('di) 2 rtogs pa gnad 1 pa'i phyir ro ||</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex87022025-02-243,reviewed,68a2 - 68a3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:5593"" n=""68a2""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex87022025-02-243"" type=""excerpt"" status=""reviewed"">
<l>rigs pa'i de nyid gsal ba 'dis ||</l>
<l>'gro ba kun gyi mi shes pa'i ||</l>
         <l>mun pa thams cad gsal gyur nas ||</l> 
         <l>rigs <lb edRef=""inst:5593"" n=""68a3""/> pa'i de nyid mthong bar shog ||</l>|</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0116-15-50,reviewed,68a3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:5593"" n=""68a3""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0116-15-50"" type=""excerpt"" status=""reviewed"">
            <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4771"">gzhan gyi phyogs <abbr>thams cad</abbr> las rnaM par rgyal ba</rs> zhes bya ba | <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4018"">rigs par smra ba'i dge slong sing ha shri</rs>s <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:4332"">gsang phu ne'u thog gi gtsug lag khang</rs> du legs par brtsaMs te | <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5574"">dpal rtse dkar gyi gtsug lag khang</rs> du yi ger bkod pa'o || rdzogs s+ho || ma nu sa rwa'i don du gyur 1 || dge'o || bkra' shis par gyur 1 ||</seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012025-02-242,reviewed,68a3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:5593"" n=""68a3""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012025-02-242"" type=""excerpt"" status=""reviewed"">
         <l><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4771"">rigs pa'i de nyid gsal ba</rs> 'dis ||</l>
         <l>'gro ba kun gyis mi shes pa'i ||</l> 
         <l>mun pa thams cad bsal gyur nas ||</l>
         <l>rigs pa'i de nyid mthong par shog ||</l> </seg></TEI>"
2_045_01_3_087_02_Chu mig pa_rnam rgyal.xml,"2_045_01
3_087_02",,ex45012023-03-0116-15-51,reviewed,68a3 - 77a5,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:5593"" n=""68a3""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex45012023-03-0116-15-51"" type=""excerpt"" status=""reviewed"">
            <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4771"">rigs pa'i de nyid gsal ba</rs> zhes bya ba | <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4018"">rigs pas smra <lb edRef=""inst:4770"" n=""77a5""/> ba'i dge' sbyong sing ha shri</rs>s <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:4332"">gsang phu ne'u thog gi gtsug lag khang</rs> du legs par brtsams te || <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5574"">dpal rtse dkar gyi gtsug lag khang</rs> du yi ger bkod pa'o || bkra shis par gyur cig ||</seg></TEI>"
1_001_10_F_C_NO_M_rNgog_dbus mtha don bsdus_etext.xml,1_001_10,,ex1102023-26-04-149,finalized,1a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""1a4""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex1102023-26-04-149"" status=""finalized""><milestone unit=""section"" n=""Cover page (1a)""/> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4439""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5585""><choice><corr>dbus</corr><sic>dbu</sic></choice> mtha</rs>'i don bsdu</rs> <abbr>bzhugs s+ho</abbr> ||</seg></TEI>"
1_001_10_F_C_NO_M_rNgog_dbus mtha don bsdus_etext.xml,1_001_10,,ex1101106-02-2023-12-23,unreviewed,1b8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""1b8""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex1101106-02-2023-12-23"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3756"">slob dpon thogs med</rs> yin la de dag kyang mchod par 'os <abbr>pa'i</abbr> <abbr>yon tan</abbr> dang <abbr>ldan par</abbr> go bas rtsa ba dang bshad pa la yid ches par <abbr>'gyur ro</abbr> || </seg></TEI>"
1_001_10_F_C_NO_M_rNgog_dbus mtha don bsdus_etext.xml,1_001_10,,ex1101106.2.2023.1,unreviewed,3a7 - 3a8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""3a7""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex1101106.2.2023.1"" status=""unreviewed"">'di la <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:6262"">slob dpon blo gros brtan pa</rs>s kyang bshad pa ni mtha' gnyis sel ba'i dbang <lb n=""3a8""/>du byas nas bshad pa dang | lam gnyis sgrub pa'i dbang du byas pa'o ||</seg></TEI>"
1_001_10_F_C_NO_M_rNgog_dbus mtha don bsdus_etext.xml,1_001_10,,ex1102023-02-06-15-50-11,finalized,13a7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""13a7""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex1102023-02-06-15-50-11"" status=""finalized"" ana=""corpusmd:colophon""><milestone unit=""section"" n=""Colophon (13a7)""/><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4439""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5585"">dbus dang mtha' <abbr>rnam par</abbr> 'byed <abbr>pa</abbr></rs><abbr>'i</abbr> don bsdus pa</rs> <rs type=""person"" ref=""db:3786"" ana=""corpusmd:named_reference"">dge slong blo ldan</rs> kyis sbyar ba'o ||</seg></TEI>"
2_041_01_bzad_rin_mo_AS_W1PD89084.xml,2_041_01,,ex41012024-09-1014-28-24,finalized,3b8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""3b8""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex41012024-09-1014-28-24"" status=""finalized"">yang <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3786"">lo tsha ba</rs> na re rtso pa'i skabs mngon du byas nas gzhung mdzes par 'gyur ba tsaM ngag 'di'i <abbr>'bras bu</abbr> yin la | de yang rang <abbr>bzhin</abbr> kyi mdezs pa ngag 'di'i <abbr>'bras bur</abbr> mi 'dod kyi bcos mas ba shes pa ngag gis <abbr>'bras bur</abbr> 'dod pas gzhung 'buM pa <abbr>la sogs</abbr> pa rang <abbr>bzhin</abbr> gyi mdzes pa yod kyang dgos 'brel gyi ngag <abbr>med</abbr> pas bcos mas mdzes pa <abbr>med</abbr> do zhes zer pa yang ma yin te | </seg></TEI>"
2_041_01_bzad_rin_mo_AS_W1PD89084.xml,2_041_01,,ex41012025-05-0612-52-43,finalized,5b3 - 5b5,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""5b3""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex41012025-05-0612-52-43"" status=""finalized""><milestone n=""gzhan lugs dgag pa"" unit=""section""/>dang po ni <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3786"">lo tsha ba</rs> na re brjod bya bden pa yod par bstan pas bden rtogs kyi dgos pa <abbr>med</abbr> pa'i log rtogs khyegs la | <abbr>de dgos</abbr> pa bstan pas sgrub mi nus pa'i
				<lb n=""5b4""/> log rtogs khyegs so zhes zer ba ni ma yin te | brjod bya bden pa yod par bstan pas de nyid <abbr>med</abbr> pa'i log rtogs khegs kyang de rtogs dgos pa <abbr>med</abbr> pa'i log rtogs mi khegs te | brjod bya bden pa yod pa la de rtogs pas ma khyab pa'i phyir shing yod par bstan pas sha pa <abbr>med</abbr> pa'i log rtogs mi khegs pa'i <abbr>bzhin no</abbr> ||
				 yang dgos pa bstan pas de nyid <abbr>med</abbr> pa'i log rtogs khegs kyang sgrub mi nus pa'i
				<lb n=""5b5""/> log rtogs mi khyegs te | dgos pa yod pa la sgrub nus pas ma khyab pa'i phyir 'jog po'i nor bu <abbr> bzhin no</abbr>|| </seg></TEI>"
2_041_01_bzad_rin_mo_AS_W1PD89084.xml,2_041_01,,ex41012025-05-0612-57-09,finalized,18b3 - 18b4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""18b3""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex41012025-05-0612-57-09"" status=""finalized"">dang po ni gal te rig tshogs pas ldog pa'i ched du phung po lnga bstan nas | chags sdang <abbr>la sogs</abbr> pa'i don du phung po lnga mi ston pa la rgyu mtshan ci yod zhe na || 'di la <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4291"">brang ti</rs> na re nyong pa <abbr>thms cad</abbr> kyi rgyu 'jig
				<lb n=""18b4""/> tshogs la lta ba yin la des de nyes che bas de bzlog pa'i don du phung po lnga bstan zhes zer ba ni ma yin te | </seg></TEI>"
2_041_01_bzad_rin_mo_AS_W1PD89084.xml,2_041_01,,ex41012025-05-0612-55-06,finalized,18b7 - 18b8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex41012025-05-0612-55-06"" status=""finalized"">yang gal te bdag lta'i gnyen por de bas
				<lb n=""18b7""/> ngo skal du che ba'i gang zag la bdag <abbr>med</abbr> par bsgoM pa zhes pa gzhan yod pa'i phyir ro zhe na | 'di la <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4242"">rog</rs> na re de ni <abbr>nyon mongs</abbr> rnam sbyong °°° sa bon °°° spong pa'i gnyen po yin la | 'di ni spyod pa rnam sbyong de mngon 'gyur spong pa'i gnyen por bstan pa yin <abbr>pas so</abbr> zhes pa zhal 'tsham yang <note type=""gloss"">de lta bu °°° dbye °°°°°° zhugs pa'i phyir dang | 'di °°°°°° brjod pas bdag °°° med par °°°°°° bstan °°°°°° || yang gal te °°°°°° log rtogs mi skye pa'i phyir de bstan pa don med do °°° | 'di la 'phags pa rnaMs log rtogs skye pa phyis pa rnaMs skye po zhes zhal °°°°°° <!--TOCHECK gloss needs proofreading--></note> sa bdun pa man chad du de skye par bshad de | byaMs pas
				<lb n=""18b8""/> mtshan la rgyu dang phung po dang || khaMs dang skye mched dag dang ni || khaMs 3 pa la gnas dang chags zhes gsung pa'i phyir ro ||</seg></TEI>"
2_041_01_bzad_rin_mo_AS_W1PD89084.xml,2_041_01,,ex41012024-09-1014-31-26,finalized,180b2 - 180b3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""180b2""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex41012024-09-1014-31-26"" ana=""corpusmd:colophon"" status=""finalized""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4011"">mang du thos pa shag kya'i sras || lung rigs 'dzin pa gsad pa ring mo</rs> gyis || <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5662"">gnyes thang brag sna</rs> zhes bya bar || gzhan gyi don du brtson pas byar || || 
			<rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4752""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3755"">chos mngon po kun las btus pa</rs>'i rnams par bshad pa gsal ba blo'i rgyan</rs> zhes bya ba <lb n=""180b3""/><note type=""editorial"">There's possibly a lost portion of the line.</note> chos dang gang zag po || || <note type=""gloss"">dag go |</note> bkra shis par gyur gcig | he he | </seg></TEI>"
2_044_05_Dznyanashri_rnam nges tika.xml,2_044_05,,ex44052023-01-3114-45-40,reviewed,2b6 - 2b7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""2b6""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex44052023-01-3114-45-40"" type=""excerpt"" status=""reviewed""><abbr>thun mong</abbr> dang de <abbr>min par</abbr> snang yang <abbr>gcig</abbr> du zhen pas <abbr>gcig</abbr> yin zhe na ¦
            <abbr>thun mong</abbr> min bar snang <abbr>ba'i</abbr> se gol gyi sgra <abbr>rang mtshan</abbr> <abbr>chos can</abbr> ¦ rang 'dzin rtog <abbr>pa'i</abbr> snang yul dang <abbr>gcig</abbr> min <abbr>par thal</abbr> ¦ <abbr>rang mtshan</abbr> <abbr>yin pa'i phyir</abbr> ¦<lb n=""2b7""/> <abbr>der thal</abbr> ¦ don daM par don byed nus <abbr>pa'i phyir</abbr> ¦ tshad ma <abbr>gnyis</abbr> gang rung min <abbr>ba'i</abbr> rtog tshad kyi <abbr>gzhal bya</abbr> <abbr>min par thal</abbr> ¦ <abbr>rang mtshan</abbr> <abbr>yin pa'i phyir</abbr> ¦ <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3780""><abbr>chos mchog</abbr> </rs>dang <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3786"">lo tsA ba</rs>'o ¦</seg></TEI>"
2_044_05_Dznyanashri_rnam nges tika.xml,2_044_05,,ex44052023-02-0310-54-47,reviewed,2b7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""2b7""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex44052023-02-0310-54-47"" status=""reviewed""><!--unclear whether ""sgros"" is Indian or Tibetan -->
         lkog gyur <abbr>chos can</abbr> ¦ rang 'dzin <abbr>mngon sum</abbr> gyis bzung don du byas nas <abbr>rtogs</abbr> par mi 'thad <choice><orig>{°}par</orig><reg>par</reg></choice> thal ¦ rang 'dzin <abbr>mngon sum</abbr> la rang 'dra'i rnaM pa <abbr>dngos su</abbr> gtod <abbr>pa'i</abbr> nus pas stong ba <abbr>yin pa'i phyir</abbr> ¦ <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5565"">sgros</rs> dang <abbr><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3780"">chos mchog</rs> go</abbr> |</seg></TEI>"
2_044_05_Dznyanashri_rnam nges tika.xml,2_044_05,,ex44052023-01-3114-46-20,reviewed,2b7 - 2b8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""2b7""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex44052023-01-3114-46-20"" type=""excerpt"" status=""reviewed"">
            tshad ma <abbr>gnyis</abbr> gang rung min <abbr>pa'i</abbr> <lb n=""2b8""/> rtog tshad kyis rtogs par mi 'thad  <choice><orig>{°}par</orig><reg>par</reg></choice> thal ¦ rang 'dzin gyi blo la rang 'dra'i rnaM pa <abbr>dngos su</abbr> gtod <abbr>pa'i</abbr> nus pas stong <abbr>pa'i</abbr> spyi mtshan <abbr>yin pa'i phyir</abbr> ¦ <rs type=""person"" ana=""corpusmd:named_reference"" ref=""3786"">lo tsA ba</rs>'o ||
         </seg></TEI>"
